weight	weight_residue	ell_1	a_ell_1	ell_2	a_ell_2	orbit	place	e	f	kind	weight_file
358	58	2	123	19	115	1	14	1	1	rational	weight_358.json
358	58	2	63	19	50	1	15	1	1	rational	weight_358.json
358	58	2	103	19	10	1	16	1	1	rational	weight_358.json
358	58	2	63	19	50	1	17	1	1	rational	weight_358.json
358	58	2	103	19	10	1	18	1	1	rational	weight_358.json
358	58	2	27	19	15	1	19	1	1	rational	weight_358.json
358	58	2	72	19	60	1	20	1	1	rational	weight_358.json
358	58	2	27	19	15	1	21	1	1	rational	weight_358.json
358	58	2	2	19	115	1	22	1	1	rational	weight_358.json
358	58	2	3	19	110	1	23	1	1	rational	weight_358.json
358	58	2	62	19	50	1	24	1	1	rational	weight_358.json
358	58	2	73	19	40	1	25	1	1	rational	weight_358.json
358	58	2	73	19	40	1	26	1	1	rational	weight_358.json
358	58	2	62	19	50	1	27	1	1	rational	weight_358.json
358	58	2	77	19	65	1	28	1	2	rational	weight_358.json
360	60	2	116	19	95	1	1	1	1	rational	weight_360.json
360	60	2	109	19	45	1	2	1	1	rational	weight_360.json
360	60	2	114	19	30	1	3	1	1	rational	weight_360.json
360	60	2	19	19	65	1	4	1	1	rational	weight_360.json
360	60	2	69	19	40	1	5	1	1	rational	weight_360.json
360	60	2	34	19	20	1	6	1	1	rational	weight_360.json
360	60	2	41	19	120	1	7	1	1	rational	weight_360.json
360	60	2	11	19	30	1	8	1	1	rational	weight_360.json
360	60	2	44	19	115	1	9	2	1	rational	weight_360.json
360	60	2	66	19	70	1	10	1	1	rational	weight_360.json
360	60	2	106	19	65	1	11	1	1	rational	weight_360.json
360	60	2	116	19	95	1	12	1	1	rational	weight_360.json
360	60	2	69	19	40	1	13	1	1	rational	weight_360.json
360	60	2	84	19	120	1	14	1	1	rational	weight_360.json
360	60	2	6	19	15	1	15	1	1	rational	weight_360.json
360	60	2	84	19	120	1	16	1	1	rational	weight_360.json
360	60	2	106	19	65	1	17	1	1	rational	weight_360.json
360	60	2	41	19	120	1	18	1	1	rational	weight_360.json
360	60	2	6	19	15	1	19	1	1	rational	weight_360.json
360	60	2	34	19	20	1	20	1	1	rational	weight_360.json
360	60	2	66	19	70	1	21	1	1	rational	weight_360.json
360	60	2	109	19	45	1	22	1	1	rational	weight_360.json
360	60	2	11	19	30	1	23	1	1	rational	weight_360.json
360	60	2	19	19	65	1	24	1	1	rational	weight_360.json
360	60	2	31	19	90	1	25	1	1	rational	weight_360.json
360	60	2	31	19	90	1	26	1	1	rational	weight_360.json
360	60	2	11	19	30	1	27	1	1	rational	weight_360.json
360	60	2	114	19	30	1	28	1	1	rational	weight_360.json
360	60	2	114	19	30	1	29	1	1	rational	weight_360.json
362	62	2	113	19	35	1	1	1	1	rational	weight_362.json
362	62	2	18	19	55	1	2	1	1	rational	weight_362.json
362	62	2	7	19	80	1	3	1	1	rational	weight_362.json
362	62	2	68	19	5	1	4	1	1	rational	weight_362.json
362	62	2	18	19	55	1	5	1	1	rational	weight_362.json
362	62	2	43	19	30	1	6	1	1	rational	weight_362.json
362	62	2	78	19	95	1	7	1	1	rational	weight_362.json
362	62	2	43	19	30	1	8	1	1	rational	weight_362.json
362	62	2	113	19	35	1	9	1	1	rational	weight_362.json
362	62	2	87	19	110	1	10	1	1	rational	weight_362.json
362	62	2	63	19	85	1	11	1	1	rational	weight_362.json
362	62	2	37	19	60	1	12	1	1	rational	weight_362.json
362	62	2	47	19	95	1	13	1	1	rational	weight_362.json
362	62	2	107	19	55	1	14	1	1	rational	weight_362.json
362	62	2	7	19	80	1	15	1	1	rational	weight_362.json
362	62	2	32	19	105	1	16	1	1	rational	weight_362.json
362	62	2	68	19	5	1	17	1	1	rational	weight_362.json
362	62	2	107	19	55	1	18	1	1	rational	weight_362.json
362	62	2	47	19	95	1	19	1	1	rational	weight_362.json
362	62	2	63	19	85	1	20	1	1	rational	weight_362.json
362	62	2	47	19	95	1	21	1	1	rational	weight_362.json
362	62	2	112	19	10	1	22	1	1	rational	weight_362.json
362	62	2	13	19	10	1	23	1	1	rational	weight_362.json
362	62	2	13	19	10	1	24	1	1	rational	weight_362.json
362	62	2	112	19	10	1	25	1	1	rational	weight_362.json
362	62	2	78	19	95	1	26	1	1	rational	weight_362.json
362	62	2	32	19	105	1	27	1	1	rational	weight_362.json
362	62	2	37	19	60	1	28	1	1	rational	weight_362.json
362	62	2	87	19	110	1	29	1	1	rational	weight_362.json
364	64	2	109	19	35	1	1	1	1	rational	weight_364.json
364	64	2	76	19	40	1	2	1	1	rational	weight_364.json
364	64	2	84	19	110	1	3	1	1	rational	weight_364.json
364	64	2	51	19	90	1	4	1	1	rational	weight_364.json
364	64	2	76	19	40	1	5	1	1	rational	weight_364.json
364	64	2	49	19	40	1	6	1	1	rational	weight_364.json
364	64	2	96	19	0	1	7	1	1	rational	weight_364.json
364	64	2	51	19	90	1	8	1	1	rational	weight_364.json
364	64	2	1	19	65	1	9	1	1	rational	weight_364.json
364	64	2	9	19	85	1	10	1	1	rational	weight_364.json
364	64	2	116	19	85	1	11	1	1	rational	weight_364.json
364	64	2	109	19	35	1	12	1	1	rational	weight_364.json
364	64	2	96	19	0	1	13	1	1	rational	weight_364.json
364	64	2	29	19	0	1	14	1	1	rational	weight_364.json
364	64	2	24	19	115	1	15	1	1	rational	weight_364.json
364	64	2	49	19	40	1	16	1	1	rational	weight_364.json
364	64	2	24	19	115	1	17	1	1	rational	weight_364.json
364	64	2	116	19	85	1	18	1	1	rational	weight_364.json
364	64	2	1	19	65	1	19	1	1	rational	weight_364.json
364	64	2	66	19	60	1	20	1	1	rational	weight_364.json
364	64	2	99	19	15	1	21	1	1	rational	weight_364.json
364	64	2	99	19	15	1	22	1	1	rational	weight_364.json
364	64	2	29	19	0	1	23	1	1	rational	weight_364.json
364	64	2	29	19	0	1	24	1	1	rational	weight_364.json
364	64	2	9	19	85	1	25	1	1	rational	weight_364.json
364	64	2	96	19	0	1	26	1	1	rational	weight_364.json
364	64	2	66	19	60	1	27	1	1	rational	weight_364.json
364	64	2	84	19	110	1	28	1	1	rational	weight_364.json
364	64	2	91	19	10	1	29	1	2	rational	weight_364.json
366	66	2	37	19	45	1	1	1	1	rational	weight_366.json
366	66	2	13	19	120	1	2	1	1	rational	weight_366.json
366	66	2	17	19	50	1	3	1	1	rational	weight_366.json
366	66	2	67	19	100	1	4	1	1	rational	weight_366.json
366	66	2	83	19	75	1	5	1	1	rational	weight_366.json
366	66	2	117	19	25	1	6	1	1	rational	weight_366.json
366	66	2	33	19	0	1	7	1	1	rational	weight_366.json
366	66	2	113	19	20	1	8	1	1	rational	weight_366.json
366	66	2	67	19	100	1	9	1	1	rational	weight_366.json
366	66	2	33	19	0	1	10	1	1	rational	weight_366.json
366	66	2	83	19	75	1	11	1	1	rational	weight_366.json
366	66	2	17	19	50	1	12	1	1	rational	weight_366.json
366	66	2	87	19	95	1	13	1	1	rational	weight_366.json
366	66	2	8	19	25	1	14	1	1	rational	weight_366.json
366	66	2	87	19	95	1	15	1	1	rational	weight_366.json
366	66	2	117	19	25	1	16	1	1	rational	weight_366.json
366	66	2	102	19	60	1	17	1	1	rational	weight_366.json
366	66	2	37	19	45	1	18	1	1	rational	weight_366.json
366	66	2	23	19	60	1	19	1	1	rational	weight_366.json
366	66	2	23	19	60	1	20	1	1	rational	weight_366.json
366	66	2	38	19	95	1	21	1	1	rational	weight_366.json
366	66	2	102	19	60	1	22	1	1	rational	weight_366.json
366	66	2	102	19	60	1	23	1	1	rational	weight_366.json
366	66	2	62	19	70	1	24	1	1	rational	weight_366.json
366	66	2	38	19	95	1	25	1	1	rational	weight_366.json
366	66	2	13	19	120	1	26	1	1	rational	weight_366.json
366	66	2	8	19	25	1	27	1	1	rational	weight_366.json
366	66	2	113	19	20	1	28	1	1	rational	weight_366.json
366	66	2	62	19	70	1	29	1	1	rational	weight_366.json
366	66	2	23	19	60	1	30	1	1	rational	weight_366.json
368	68	2	91	19	50	1	1	1	1	rational	weight_368.json
368	68	2	71	19	65	1	2	1	1	rational	weight_368.json
368	68	2	29	19	15	1	3	1	1	rational	weight_368.json
368	68	2	114	19	110	1	4	1	1	rational	weight_368.json
368	68	2	79	19	115	1	5	1	1	rational	weight_368.json
368	68	2	104	19	40	1	6	1	1	rational	weight_368.json
368	68	2	34	19	50	1	7	1	1	rational	weight_368.json
368	68	2	34	19	50	1	8	1	1	rational	weight_368.json
368	68	2	114	19	110	1	9	1	1	rational	weight_368.json
368	68	2	34	19	50	1	10	1	1	rational	weight_368.json
368	68	2	14	19	35	1	11	2	1	rational	weight_368.json
368	68	2	36	19	60	1	12	1	1	rational	weight_368.json
368	68	2	39	19	85	1	13	1	1	rational	weight_368.json
368	68	2	104	19	40	1	14	1	1	rational	weight_368.json
368	68	2	46	19	115	1	15	1	1	rational	weight_368.json
368	68	2	29	19	15	1	16	1	1	rational	weight_368.json
368	68	2	71	19	65	1	17	1	1	rational	weight_368.json
368	68	2	11	19	110	1	18	1	1	rational	weight_368.json
368	68	2	39	19	85	1	19	1	1	rational	weight_368.json
368	68	2	91	19	50	1	20	1	1	rational	weight_368.json
368	68	2	79	19	115	1	21	1	1	rational	weight_368.json
368	68	2	91	19	50	1	22	1	1	rational	weight_368.json
368	68	2	61	19	10	1	23	1	1	rational	weight_368.json
368	68	2	46	19	115	1	24	1	1	rational	weight_368.json
368	68	2	61	19	10	1	25	1	1	rational	weight_368.json
368	68	2	121	19	90	1	26	1	1	rational	weight_368.json
368	68	2	36	19	60	1	27	1	1	rational	weight_368.json
368	68	2	121	19	90	1	28	1	1	rational	weight_368.json
368	68	2	86	19	85	1	29	1	1	rational	weight_368.json
370	70	2	33	19	10	1	1	1	1	rational	weight_370.json
370	70	2	92	19	10	1	2	1	1	rational	weight_370.json
370	70	2	112	19	55	1	3	1	1	rational	weight_370.json
370	70	2	63	19	5	1	4	1	1	rational	weight_370.json
370	70	2	42	19	85	1	5	1	1	rational	weight_370.json
370	70	2	117	19	35	1	6	1	1	rational	weight_370.json
370	70	2	67	19	110	1	7	1	1	rational	weight_370.json
370	70	2	58	19	110	1	8	1	1	rational	weight_370.json
370	70	2	38	19	30	1	9	1	1	rational	weight_370.json
370	70	2	27	19	20	1	10	1	1	rational	weight_370.json
370	70	2	13	19	55	1	11	1	1	rational	weight_370.json
370	70	2	98	19	20	1	12	1	1	rational	weight_370.json
370	70	2	117	19	35	1	13	1	1	rational	weight_370.json
370	70	2	27	19	20	1	14	1	1	rational	weight_370.json
370	70	2	112	19	55	1	15	1	1	rational	weight_370.json
370	70	2	27	19	20	1	16	1	1	rational	weight_370.json
370	70	2	63	19	5	1	17	1	1	rational	weight_370.json
370	70	2	37	19	105	1	18	1	1	rational	weight_370.json
370	70	2	37	19	105	1	19	1	1	rational	weight_370.json
370	70	2	13	19	55	1	20	1	1	rational	weight_370.json
370	70	2	98	19	20	1	21	1	1	rational	weight_370.json
370	70	2	58	19	110	1	22	1	1	rational	weight_370.json
370	70	2	33	19	10	1	23	1	1	rational	weight_370.json
370	70	2	12	19	80	1	24	1	1	rational	weight_370.json
370	70	2	42	19	85	1	25	1	1	rational	weight_370.json
370	70	2	98	19	20	1	26	1	1	rational	weight_370.json
370	70	2	12	19	80	1	27	1	1	rational	weight_370.json
370	70	2	38	19	30	1	28	1	1	rational	weight_370.json
370	70	2	108	19	60	1	29	1	2	rational	weight_370.json
372	72	2	26	19	45	1	1	1	1	rational	weight_372.json
372	72	2	51	19	120	1	2	1	1	rational	weight_372.json
372	72	2	96	19	80	1	3	1	1	rational	weight_372.json
372	72	2	91	19	15	1	4	1	1	rational	weight_372.json
372	72	2	34	19	15	1	5	1	1	rational	weight_372.json
372	72	2	29	19	80	1	6	1	1	rational	weight_372.json
372	72	2	76	19	70	1	7	1	1	rational	weight_372.json
372	72	2	16	19	40	1	8	1	1	rational	weight_372.json
372	72	2	59	19	65	1	9	1	1	rational	weight_372.json
372	72	2	84	19	115	1	10	1	1	rational	weight_372.json
372	72	2	109	19	40	1	11	1	1	rational	weight_372.json
372	72	2	124	19	95	1	12	1	1	rational	weight_372.json
372	72	2	96	19	80	1	13	1	1	rational	weight_372.json
372	72	2	74	19	120	1	14	1	1	rational	weight_372.json
372	72	2	59	19	65	1	15	1	1	rational	weight_372.json
372	72	2	26	19	45	1	16	1	1	rational	weight_372.json
372	72	2	101	19	20	1	17	1	1	rational	weight_372.json
372	72	2	51	19	120	1	18	1	1	rational	weight_372.json
372	72	2	29	19	80	1	19	1	1	rational	weight_372.json
372	72	2	29	19	80	1	20	1	1	rational	weight_372.json
372	72	2	124	19	95	1	21	1	1	rational	weight_372.json
372	72	2	49	19	70	1	22	1	1	rational	weight_372.json
372	72	2	49	19	70	1	23	1	1	rational	weight_372.json
372	72	2	74	19	120	1	24	1	1	rational	weight_372.json
372	72	2	16	19	40	1	25	1	1	rational	weight_372.json
372	72	2	84	19	115	1	26	1	1	rational	weight_372.json
372	72	2	91	19	15	1	27	1	1	rational	weight_372.json
372	72	2	101	19	20	1	28	1	1	rational	weight_372.json
372	72	2	96	19	80	1	29	1	1	rational	weight_372.json
372	72	2	116	19	90	1	30	1	2	rational	weight_372.json
374	74	2	63	19	15	1	1	1	1	rational	weight_374.json
374	74	2	78	19	100	1	2	1	1	rational	weight_374.json
374	74	2	107	19	10	1	3	1	1	rational	weight_374.json
374	74	2	13	19	65	1	4	1	1	rational	weight_374.json
374	74	2	47	19	100	1	5	1	1	rational	weight_374.json
374	74	2	88	19	115	1	6	1	1	rational	weight_374.json
374	74	2	87	19	40	1	7	1	1	rational	weight_374.json
374	74	2	68	19	85	1	8	1	1	rational	weight_374.json
374	74	2	47	19	100	1	9	1	1	rational	weight_374.json
374	74	2	47	19	100	1	10	1	1	rational	weight_374.json
374	74	2	32	19	60	1	11	1	1	rational	weight_374.json
374	74	2	68	19	85	1	12	1	1	rational	weight_374.json
374	74	2	93	19	60	1	13	1	1	rational	weight_374.json
374	74	2	38	19	40	1	14	1	1	rational	weight_374.json
374	74	2	78	19	100	1	15	1	1	rational	weight_374.json
374	74	2	12	19	90	1	16	2	1	rational	weight_374.json
374	74	2	87	19	40	1	17	1	1	rational	weight_374.json
374	74	2	78	19	100	1	18	1	1	rational	weight_374.json
374	74	2	62	19	15	1	19	1	1	rational	weight_374.json
374	74	2	107	19	10	1	20	1	1	rational	weight_374.json
374	74	2	43	19	110	1	21	1	1	rational	weight_374.json
374	74	2	13	19	65	1	22	1	1	rational	weight_374.json
374	74	2	43	19	110	1	23	1	1	rational	weight_374.json
374	74	2	7	19	35	1	24	1	1	rational	weight_374.json
374	74	2	7	19	35	1	25	1	1	rational	weight_374.json
374	74	2	93	19	60	1	26	1	1	rational	weight_374.json
374	74	2	82	19	110	1	27	1	1	rational	weight_374.json
374	74	2	62	19	15	1	28	1	1	rational	weight_374.json
374	74	2	88	19	115	1	29	1	1	rational	weight_374.json
376	76	2	44	19	75	1	1	1	1	rational	weight_376.json
376	76	2	111	19	65	1	2	1	1	rational	weight_376.json
376	76	2	31	19	50	1	3	1	1	rational	weight_376.json
376	76	2	119	19	100	1	4	1	1	rational	weight_376.json
376	76	2	34	19	30	1	5	1	1	rational	weight_376.json
376	76	2	6	19	100	1	6	1	1	rational	weight_376.json
376	76	2	66	19	80	1	7	1	1	rational	weight_376.json
376	76	2	14	19	65	1	8	1	1	rational	weight_376.json
376	76	2	111	19	65	1	9	1	1	rational	weight_376.json
376	76	2	41	19	5	1	10	1	1	rational	weight_376.json
376	76	2	111	19	65	1	11	1	1	rational	weight_376.json
376	76	2	91	19	30	1	12	1	1	rational	weight_376.json
376	76	2	56	19	0	1	13	1	1	rational	weight_376.json
376	76	2	19	19	25	1	14	1	1	rational	weight_376.json
376	76	2	14	19	65	1	15	1	1	rational	weight_376.json
376	76	2	14	19	65	1	16	1	1	rational	weight_376.json
376	76	2	116	19	105	1	17	1	1	rational	weight_376.json
376	76	2	9	19	105	1	18	1	1	rational	weight_376.json
376	76	2	56	19	0	1	19	1	1	rational	weight_376.json
376	76	2	59	19	80	1	20	1	1	rational	weight_376.json
376	76	2	116	19	105	1	21	1	1	rational	weight_376.json
376	76	2	119	19	100	1	22	1	1	rational	weight_376.json
376	76	2	19	19	25	1	23	1	1	rational	weight_376.json
376	76	2	81	19	75	1	24	1	1	rational	weight_376.json
376	76	2	31	19	50	1	25	1	1	rational	weight_376.json
376	76	2	44	19	75	1	26	1	1	rational	weight_376.json
376	76	2	109	19	55	1	27	1	1	rational	weight_376.json
376	76	2	91	19	30	1	28	1	1	rational	weight_376.json
376	76	2	109	19	55	1	29	1	1	rational	weight_376.json
376	76	2	41	19	5	1	30	1	1	rational	weight_376.json
376	76	2	59	19	80	1	31	1	1	rational	weight_376.json
378	78	2	123	19	40	1	1	1	1	rational	weight_378.json
378	78	2	102	19	15	1	2	1	1	rational	weight_378.json
378	78	2	63	19	100	1	3	1	1	rational	weight_378.json
378	78	2	62	19	100	1	4	1	1	rational	weight_378.json
378	78	2	22	19	60	1	5	1	1	rational	weight_378.json
378	78	2	98	19	65	1	6	1	1	rational	weight_378.json
378	78	2	122	19	35	1	7	1	1	rational	weight_378.json
378	78	2	78	19	85	1	8	1	1	rational	weight_378.json
378	78	2	63	19	100	1	9	1	1	rational	weight_378.json
378	78	2	62	19	100	1	10	1	1	rational	weight_378.json
378	78	2	47	19	85	1	11	1	1	rational	weight_378.json
378	78	2	28	19	10	1	12	1	1	rational	weight_378.json
378	78	2	123	19	40	1	13	1	1	rational	weight_378.json
378	78	2	28	19	10	1	14	1	1	rational	weight_378.json
378	78	2	47	19	85	1	15	1	1	rational	weight_378.json
378	78	2	72	19	110	1	16	1	1	rational	weight_378.json
378	78	2	22	19	60	1	17	1	1	rational	weight_378.json
378	78	2	52	19	90	1	18	1	1	rational	weight_378.json
378	78	2	122	19	35	1	19	1	1	rational	weight_378.json
378	78	2	102	19	15	1	20	1	1	rational	weight_378.json
378	78	2	27	19	65	1	21	1	1	rational	weight_378.json
378	78	2	2	19	40	1	22	1	1	rational	weight_378.json
378	78	2	98	19	65	1	23	1	1	rational	weight_378.json
378	78	2	3	19	35	1	24	1	1	rational	weight_378.json
378	78	2	53	19	110	1	25	1	1	rational	weight_378.json
378	78	2	62	19	100	1	26	1	1	rational	weight_378.json
378	78	2	63	19	100	1	27	1	1	rational	weight_378.json
378	78	2	52	19	90	1	28	1	1	rational	weight_378.json
378	78	2	53	19	110	1	29	1	1	rational	weight_378.json
378	78	2	48	19	115	1	30	2	1	rational	weight_378.json
380	80	2	36	19	55	1	1	1	1	rational	weight_380.json
380	80	2	59	19	20	1	2	1	1	rational	weight_380.json
380	80	2	41	19	70	1	3	1	1	rational	weight_380.json
380	80	2	119	19	90	1	4	1	1	rational	weight_380.json
380	80	2	81	19	65	1	5	1	1	rational	weight_380.json
380	80	2	41	19	70	1	6	1	1	rational	weight_380.json
380	80	2	66	19	20	1	7	1	1	rational	weight_380.json
380	80	2	109	19	120	1	8	1	1	rational	weight_380.json
380	80	2	109	19	120	1	9	1	1	rational	weight_380.json
380	80	2	116	19	45	1	10	1	1	rational	weight_380.json
380	80	2	56	19	115	1	11	1	1	rational	weight_380.json
380	80	2	44	19	65	1	12	1	1	rational	weight_380.json
380	80	2	69	19	115	1	13	1	1	rational	weight_380.json
380	80	2	94	19	40	1	14	1	1	rational	weight_380.json
380	80	2	81	19	65	1	15	1	1	rational	weight_380.json
380	80	2	6	19	90	1	16	1	1	rational	weight_380.json
380	80	2	89	19	55	1	17	1	1	rational	weight_380.json
380	80	2	91	19	95	1	18	1	1	rational	weight_380.json
380	80	2	36	19	55	1	19	1	1	rational	weight_380.json
380	80	2	69	19	115	1	20	1	1	rational	weight_380.json
380	80	2	84	19	70	1	21	1	1	rational	weight_380.json
380	80	2	34	19	95	1	22	1	1	rational	weight_380.json
380	80	2	94	19	40	1	23	1	1	rational	weight_380.json
380	80	2	36	19	55	1	24	1	1	rational	weight_380.json
380	80	2	89	19	55	1	25	1	1	rational	weight_380.json
380	80	2	116	19	45	1	26	1	1	rational	weight_380.json
380	80	2	6	19	90	1	27	1	1	rational	weight_380.json
380	80	2	34	19	95	1	28	1	1	rational	weight_380.json
380	80	2	89	19	55	1	29	1	1	rational	weight_380.json
380	80	2	106	19	15	1	30	1	2	rational	weight_380.json
382	82	2	22	19	120	1	1	1	1	rational	weight_382.json
382	82	2	22	19	120	1	2	1	1	rational	weight_382.json
382	82	2	118	19	5	1	3	1	1	rational	weight_382.json
382	82	2	93	19	30	1	4	1	1	rational	weight_382.json
382	82	2	22	19	120	1	5	1	1	rational	weight_382.json
382	82	2	113	19	85	1	6	1	1	rational	weight_382.json
382	82	2	63	19	10	1	7	1	1	rational	weight_382.json
382	82	2	13	19	60	1	8	1	1	rational	weight_382.json
382	82	2	112	19	60	1	9	1	1	rational	weight_382.json
382	82	2	38	19	35	1	10	1	1	rational	weight_382.json
382	82	2	18	19	105	1	11	1	1	rational	weight_382.json
382	82	2	57	19	55	1	12	1	1	rational	weight_382.json
382	82	2	43	19	80	1	13	1	1	rational	weight_382.json
382	82	2	103	19	120	1	14	1	1	rational	weight_382.json
382	82	2	63	19	10	1	15	1	1	rational	weight_382.json
382	82	2	87	19	35	1	16	1	1	rational	weight_382.json
382	82	2	7	19	5	1	17	1	1	rational	weight_382.json
382	82	2	57	19	55	1	18	1	1	rational	weight_382.json
382	82	2	112	19	60	1	19	1	1	rational	weight_382.json
382	82	2	118	19	5	1	20	1	1	rational	weight_382.json
382	82	2	113	19	85	1	21	1	1	rational	weight_382.json
382	82	2	18	19	105	1	22	1	1	rational	weight_382.json
382	82	2	62	19	10	1	23	1	1	rational	weight_382.json
382	82	2	103	19	120	1	24	1	1	rational	weight_382.json
382	82	2	32	19	30	1	25	1	1	rational	weight_382.json
382	82	2	87	19	35	1	26	1	1	rational	weight_382.json
382	82	2	32	19	30	1	27	1	1	rational	weight_382.json
382	82	2	82	19	80	1	28	1	1	rational	weight_382.json
382	82	2	103	19	120	1	29	1	1	rational	weight_382.json
382	82	2	37	19	110	1	30	1	2	rational	weight_382.json
384	84	2	99	19	90	1	1	1	1	rational	weight_384.json
384	84	2	9	19	35	1	2	1	1	rational	weight_384.json
384	84	2	101	19	65	1	3	1	1	rational	weight_384.json
384	84	2	66	19	10	1	4	1	1	rational	weight_384.json
384	84	2	109	19	110	1	5	1	1	rational	weight_384.json
384	84	2	49	19	115	1	6	1	1	rational	weight_384.json
384	84	2	59	19	10	1	7	1	1	rational	weight_384.json
384	84	2	116	19	35	1	8	1	1	rational	weight_384.json
384	84	2	101	19	65	1	9	1	1	rational	weight_384.json
384	84	2	79	19	50	1	10	1	1	rational	weight_384.json
384	84	2	51	19	40	1	11	1	1	rational	weight_384.json
384	84	2	59	19	10	1	12	1	1	rational	weight_384.json
384	84	2	46	19	50	1	13	1	1	rational	weight_384.json
384	84	2	91	19	85	1	14	1	1	rational	weight_384.json
384	84	2	49	19	115	1	15	1	1	rational	weight_384.json
384	84	2	91	19	85	1	16	1	1	rational	weight_384.json
384	84	2	46	19	50	1	17	1	1	rational	weight_384.json
384	84	2	16	19	110	1	18	1	1	rational	weight_384.json
384	84	2	124	19	15	1	19	1	1	rational	weight_384.json
384	84	2	46	19	50	1	20	1	1	rational	weight_384.json
384	84	2	1	19	15	1	21	1	1	rational	weight_384.json
384	84	2	26	19	90	1	22	1	1	rational	weight_384.json
384	84	2	109	19	110	1	23	1	1	rational	weight_384.json
384	84	2	74	19	40	1	24	1	1	rational	weight_384.json
384	84	2	116	19	35	1	25	1	1	rational	weight_384.json
384	84	2	51	19	40	1	26	1	1	rational	weight_384.json
384	84	2	79	19	50	1	27	1	1	rational	weight_384.json
384	84	2	124	19	15	1	28	1	1	rational	weight_384.json
384	84	2	79	19	50	1	29	1	1	rational	weight_384.json
384	84	2	46	19	50	1	30	1	1	rational	weight_384.json
384	84	2	84	19	60	1	31	2	1	rational	weight_384.json
386	86	2	37	19	95	1	1	1	1	rational	weight_386.json
386	86	2	33	19	50	1	2	1	1	rational	weight_386.json
386	86	2	73	19	60	1	3	1	1	rational	weight_386.json
386	86	2	52	19	60	1	4	1	1	rational	weight_386.json
386	86	2	62	19	120	1	5	1	1	rational	weight_386.json
386	86	2	42	19	0	1	6	1	1	rational	weight_386.json
386	86	2	62	19	120	1	7	1	1	rational	weight_386.json
386	86	2	87	19	20	1	8	1	1	rational	weight_386.json
386	86	2	73	19	60	1	9	1	1	rational	weight_386.json
386	86	2	88	19	95	1	10	1	1	rational	weight_386.json
386	86	2	58	19	25	1	11	1	1	rational	weight_386.json
386	86	2	113	19	70	1	12	1	1	rational	weight_386.json
386	86	2	112	19	45	1	13	1	1	rational	weight_386.json
386	86	2	67	19	25	1	14	1	1	rational	weight_386.json
386	86	2	117	19	75	1	15	1	1	rational	weight_386.json
386	86	2	83	19	0	1	16	1	1	rational	weight_386.json
386	86	2	108	19	100	1	17	1	1	rational	weight_386.json
386	86	2	33	19	50	1	18	1	1	rational	weight_386.json
386	86	2	92	19	50	1	19	1	1	rational	weight_386.json
386	86	2	52	19	60	1	20	1	1	rational	weight_386.json
386	86	2	73	19	60	1	21	1	1	rational	weight_386.json
386	86	2	13	19	45	1	22	1	1	rational	weight_386.json
386	86	2	87	19	20	1	23	1	1	rational	weight_386.json
386	86	2	117	19	75	1	24	1	1	rational	weight_386.json
386	86	2	52	19	60	1	25	1	1	rational	weight_386.json
386	86	2	38	19	20	1	26	1	1	rational	weight_386.json
386	86	2	113	19	70	1	27	1	1	rational	weight_386.json
386	86	2	108	19	100	1	28	1	1	rational	weight_386.json
386	86	2	42	19	0	1	29	1	1	rational	weight_386.json
386	86	2	13	19	45	1	30	1	1	rational	weight_386.json
386	86	2	52	19	60	1	31	1	1	rational	weight_386.json
388	88	2	114	19	60	1	1	1	1	rational	weight_388.json
388	88	2	91	19	0	1	2	1	1	rational	weight_388.json
388	88	2	21	19	115	1	3	1	1	rational	weight_388.json
388	88	2	46	19	65	1	4	1	1	rational	weight_388.json
388	88	2	54	19	15	1	5	1	1	rational	weight_388.json
388	88	2	39	19	35	1	6	1	1	rational	weight_388.json
388	88	2	11	19	60	1	7	1	1	rational	weight_388.json
388	88	2	89	19	10	1	8	1	1	rational	weight_388.json
388	88	2	104	19	115	1	9	1	1	rational	weight_388.json
388	88	2	79	19	65	1	10	1	1	rational	weight_388.json
388	88	2	86	19	35	1	11	1	1	rational	weight_388.json
388	88	2	96	19	90	1	12	1	1	rational	weight_388.json
388	88	2	34	19	0	1	13	1	1	rational	weight_388.json
388	88	2	4	19	40	1	14	1	1	rational	weight_388.json
388	88	2	91	19	0	1	15	1	1	rational	weight_388.json
388	88	2	34	19	0	1	16	1	1	rational	weight_388.json
388	88	2	96	19	90	1	17	1	1	rational	weight_388.json
388	88	2	91	19	0	1	18	1	1	rational	weight_388.json
388	88	2	61	19	85	1	19	1	1	rational	weight_388.json
388	88	2	54	19	15	1	20	1	1	rational	weight_388.json
388	88	2	89	19	10	1	21	1	1	rational	weight_388.json
388	88	2	34	19	0	1	22	1	1	rational	weight_388.json
388	88	2	64	19	85	1	23	1	1	rational	weight_388.json
388	88	2	64	19	85	1	24	1	1	rational	weight_388.json
388	88	2	86	19	35	1	25	1	1	rational	weight_388.json
388	88	2	21	19	115	1	26	1	1	rational	weight_388.json
388	88	2	36	19	10	1	27	1	1	rational	weight_388.json
388	88	2	71	19	15	1	28	1	1	rational	weight_388.json
388	88	2	4	19	40	1	29	1	1	rational	weight_388.json
388	88	2	34	19	0	1	30	1	1	rational	weight_388.json
388	88	2	111	19	110	1	31	1	2	rational	weight_388.json
390	90	2	83	19	10	1	1	1	1	rational	weight_390.json
