weight	weight_residue	ell_1	a_ell_1	ell_2	a_ell_2	orbit	place	e	f	kind	weight_file
166	166	3	372	5	438	1	1	1	1	rational	weight_166.json
166	166	3	372	5	438	1	2	1	1	rational	weight_166.json
166	166	3	372	5	438	1	3	1	1	rational	weight_166.json
166	166	3	372	5	438	1	4	1	1	rational	weight_166.json
166	166	3	372	5	438	1	5	1	1	rational	weight_166.json
166	166	3	116	5	438	1	6	1	1	rational	weight_166.json
166	166	3	116	5	438	1	7	1	1	rational	weight_166.json
166	166	3	116	5	438	1	8	2	1	rational	weight_166.json
166	166	3	116	5	438	1	9	1	1	rational	weight_166.json
166	166	3	372	5	438	1	10	1	1	rational	weight_166.json
166	166	3	116	5	438	1	11	1	2	rational	weight_166.json
168	168	3	396	5	174	1	1	1	1	rational	weight_168.json
168	168	3	12	5	174	1	2	1	1	rational	weight_168.json
168	168	3	396	5	174	1	3	1	1	rational	weight_168.json
168	168	3	396	5	174	1	4	1	1	rational	weight_168.json
168	168	3	12	5	174	1	5	1	1	rational	weight_168.json
168	168	3	12	5	174	1	6	1	1	rational	weight_168.json
168	168	3	12	5	174	1	7	1	1	rational	weight_168.json
168	168	3	396	5	174	1	8	1	1	rational	weight_168.json
168	168	3	396	5	174	1	9	1	1	rational	weight_168.json
168	168	3	12	5	174	1	10	1	1	rational	weight_168.json
168	168	3	396	5	174	1	11	1	1	rational	weight_168.json
168	168	3	396	5	174	1	12	1	1	rational	weight_168.json
168	168	3	12	5	174	1	13	1	2	rational	weight_168.json
170	170	3	100	5	230	1	1	1	1	rational	weight_170.json
170	170	3	228	5	230	1	2	1	1	rational	weight_170.json
170	170	3	100	5	230	1	3	1	1	rational	weight_170.json
170	170	3	228	5	230	1	4	1	1	rational	weight_170.json
170	170	3	100	5	230	1	5	1	1	rational	weight_170.json
170	170	3	100	5	230	1	6	1	1	rational	weight_170.json
170	170	3	100	5	230	1	7	1	1	rational	weight_170.json
170	170	3	228	5	230	1	8	1	1	rational	weight_170.json
170	170	3	228	5	230	1	9	1	1	rational	weight_170.json
170	170	3	228	5	230	1	10	1	1	rational	weight_170.json
170	170	3	100	5	230	1	11	1	1	rational	weight_170.json
170	170	3	228	5	230	1	12	1	1	rational	weight_170.json
170	170	3	228	5	230	1	13	1	1	rational	weight_170.json
172	172	3	124	5	94	1	1	1	1	rational	weight_172.json
172	172	3	380	5	94	1	2	1	1	rational	weight_172.json
172	172	3	380	5	94	1	3	1	1	rational	weight_172.json
172	172	3	380	5	94	1	4	1	1	rational	weight_172.json
172	172	3	380	5	94	1	5	1	1	rational	weight_172.json
172	172	3	124	5	94	1	6	2	1	rational	weight_172.json
172	172	3	380	5	94	1	7	1	1	rational	weight_172.json
172	172	3	124	5	94	1	8	1	1	rational	weight_172.json
172	172	3	380	5	94	1	9	1	1	rational	weight_172.json
172	172	3	124	5	94	1	10	1	1	rational	weight_172.json
172	172	3	124	5	94	1	11	1	1	rational	weight_172.json
172	172	3	124	5	94	1	12	1	2	rational	weight_172.json
174	174	3	84	5	278	1	1	2	1	rational	weight_174.json
174	174	3	84	5	278	1	2	2	1	rational	weight_174.json
174	174	3	340	5	278	1	3	1	1	rational	weight_174.json
174	174	3	84	5	278	1	4	1	1	rational	weight_174.json
174	174	3	340	5	278	1	5	1	1	rational	weight_174.json
174	174	3	84	5	278	1	6	1	1	rational	weight_174.json
174	174	3	340	5	278	1	7	1	1	rational	weight_174.json
174	174	3	340	5	278	1	8	1	1	rational	weight_174.json
174	174	3	340	5	278	1	9	1	1	rational	weight_174.json
174	174	3	340	5	278	1	10	1	1	rational	weight_174.json
174	174	3	84	5	278	1	11	1	2	rational	weight_174.json
176	176	3	492	5	270	1	1	1	1	rational	weight_176.json
176	176	3	108	5	270	1	2	1	1	rational	weight_176.json
176	176	3	492	5	270	1	3	1	1	rational	weight_176.json
176	176	3	108	5	270	1	4	1	1	rational	weight_176.json
176	176	3	492	5	270	1	5	1	1	rational	weight_176.json
176	176	3	108	5	270	1	6	1	1	rational	weight_176.json
176	176	3	108	5	270	1	7	1	1	rational	weight_176.json
176	176	3	492	5	270	1	8	1	1	rational	weight_176.json
176	176	3	108	5	270	1	9	1	1	rational	weight_176.json
176	176	3	492	5	270	1	10	1	1	rational	weight_176.json
176	176	3	108	5	270	1	11	1	1	rational	weight_176.json
176	176	3	492	5	270	1	12	1	1	rational	weight_176.json
176	176	3	492	5	270	1	13	1	1	rational	weight_176.json
176	176	3	108	5	270	1	14	1	1	rational	weight_176.json
178	178	3	196	5	70	1	1	1	1	rational	weight_178.json
178	178	3	324	5	70	1	2	1	1	rational	weight_178.json
178	178	3	196	5	70	1	3	1	1	rational	weight_178.json
178	178	3	196	5	70	1	4	1	1	rational	weight_178.json
178	178	3	324	5	70	1	5	1	1	rational	weight_178.json
178	178	3	196	5	70	1	6	1	1	rational	weight_178.json
178	178	3	324	5	70	1	7	1	1	rational	weight_178.json
178	178	3	324	5	70	1	8	1	1	rational	weight_178.json
178	178	3	324	5	70	1	9	1	1	rational	weight_178.json
178	178	3	196	5	70	1	10	1	1	rational	weight_178.json
178	178	3	196	5	70	1	11	1	1	rational	weight_178.json
178	178	3	324	5	70	1	12	1	1	rational	weight_178.json
178	178	3	324	5	70	1	13	1	1	rational	weight_178.json
178	178	3	196	5	70	1	14	1	1	rational	weight_178.json
180	180	3	348	5	190	1	1	1	1	rational	weight_180.json
180	180	3	348	5	190	1	2	1	1	rational	weight_180.json
180	180	3	348	5	190	1	3	1	1	rational	weight_180.json
180	180	3	92	5	190	1	4	2	1	rational	weight_180.json
180	180	3	92	5	190	1	5	1	1	rational	weight_180.json
180	180	3	348	5	190	1	6	1	1	rational	weight_180.json
180	180	3	348	5	190	1	7	1	1	rational	weight_180.json
180	180	3	92	5	190	1	8	2	1	rational	weight_180.json
180	180	3	92	5	190	1	9	1	1	rational	weight_180.json
180	180	3	348	5	190	1	10	1	1	rational	weight_180.json
180	180	3	348	5	190	1	11	1	1	rational	weight_180.json
180	180	3	92	5	190	1	12	1	2	rational	weight_180.json
182	182	3	308	5	118	1	1	1	1	rational	weight_182.json
182	182	3	52	5	118	1	2	1	1	rational	weight_182.json
182	182	3	52	5	118	1	3	1	1	rational	weight_182.json
182	182	3	308	5	118	1	4	1	1	rational	weight_182.json
182	182	3	308	5	118	1	5	1	1	rational	weight_182.json
182	182	3	308	5	118	1	6	1	1	rational	weight_182.json
182	182	3	52	5	118	1	7	1	1	rational	weight_182.json
182	182	3	52	5	118	1	8	1	1	rational	weight_182.json
182	182	3	52	5	118	1	9	1	1	rational	weight_182.json
182	182	3	308	5	118	1	10	1	1	rational	weight_182.json
182	182	3	52	5	118	1	11	1	1	rational	weight_182.json
182	182	3	52	5	118	1	12	1	1	rational	weight_182.json
182	182	3	308	5	118	1	13	1	2	rational	weight_182.json
184	184	3	332	5	366	1	1	1	1	rational	weight_184.json
184	184	3	460	5	366	1	2	1	1	rational	weight_184.json
184	184	3	332	5	366	1	3	1	1	rational	weight_184.json
184	184	3	460	5	366	1	4	1	1	rational	weight_184.json
184	184	3	332	5	366	1	5	1	1	rational	weight_184.json
184	184	3	332	5	366	1	6	1	1	rational	weight_184.json
184	184	3	460	5	366	1	7	1	1	rational	weight_184.json
184	184	3	332	5	366	1	8	1	1	rational	weight_184.json
184	184	3	332	5	366	1	9	1	1	rational	weight_184.json
184	184	3	460	5	366	1	10	1	1	rational	weight_184.json
184	184	3	332	5	366	1	11	1	1	rational	weight_184.json
184	184	3	460	5	366	1	12	1	1	rational	weight_184.json
184	184	3	332	5	366	1	13	1	1	rational	weight_184.json
184	184	3	460	5	366	1	14	1	1	rational	weight_184.json
184	184	3	460	5	366	1	15	1	1	rational	weight_184.json
186	186	3	36	5	422	1	1	1	1	rational	weight_186.json
186	186	3	36	5	422	1	2	1	1	rational	weight_186.json
186	186	3	36	5	422	1	3	1	1	rational	weight_186.json
186	186	3	36	5	422	1	4	1	1	rational	weight_186.json
186	186	3	164	5	422	1	5	1	1	rational	weight_186.json
186	186	3	164	5	422	1	6	1	1	rational	weight_186.json
186	186	3	164	5	422	1	7	1	1	rational	weight_186.json
186	186	3	164	5	422	1	8	1	1	rational	weight_186.json
186	186	3	164	5	422	1	9	1	1	rational	weight_186.json
186	186	3	36	5	422	1	10	1	1	rational	weight_186.json
186	186	3	164	5	422	1	11	1	1	rational	weight_186.json
186	186	3	36	5	422	1	12	1	1	rational	weight_186.json
186	186	3	36	5	422	1	13	1	1	rational	weight_186.json
186	186	3	164	5	422	1	14	1	1	rational	weight_186.json
186	186	3	164	5	422	1	15	1	1	rational	weight_186.json
188	188	3	316	5	286	1	1	1	1	rational	weight_188.json
188	188	3	60	5	286	1	2	1	1	rational	weight_188.json
188	188	3	60	5	286	1	3	1	1	rational	weight_188.json
188	188	3	60	5	286	1	4	1	1	rational	weight_188.json
188	188	3	60	5	286	1	5	1	1	rational	weight_188.json
188	188	3	60	5	286	1	6	1	1	rational	weight_188.json
188	188	3	316	5	286	1	7	1	1	rational	weight_188.json
188	188	3	60	5	286	1	8	1	1	rational	weight_188.json
188	188	3	60	5	286	1	9	1	1	rational	weight_188.json
188	188	3	316	5	286	1	10	1	1	rational	weight_188.json
188	188	3	316	5	286	1	11	1	1	rational	weight_188.json
188	188	3	60	5	286	1	12	1	1	rational	weight_188.json
188	188	3	316	5	286	1	13	1	1	rational	weight_188.json
188	188	3	316	5	286	1	14	1	2	rational	weight_188.json
190	190	3	276	5	470	1	1	2	1	rational	weight_190.json
190	190	3	276	5	470	1	2	1	1	rational	weight_190.json
190	190	3	276	5	470	1	3	1	2	rational	weight_190.json
190	190	3	20	5	470	1	4	1	2	rational	weight_190.json
190	190	3	20	5	470	1	5	1	2	rational	weight_190.json
190	190	3	276	5	470	1	6	1	2	rational	weight_190.json
190	190	3	20	5	470	1	7	1	2	rational	weight_190.json
190	190	3	20	5	470	1	8	1	2	rational	weight_190.json
192	192	3	44	5	462	1	1	1	1	rational	weight_192.json
192	192	3	44	5	462	1	2	1	1	rational	weight_192.json
192	192	3	428	5	462	1	3	1	1	rational	weight_192.json
192	192	3	428	5	462	1	4	1	1	rational	weight_192.json
192	192	3	44	5	462	1	5	1	1	rational	weight_192.json
192	192	3	428	5	462	1	6	1	1	rational	weight_192.json
192	192	3	428	5	462	1	7	1	1	rational	weight_192.json
192	192	3	44	5	462	1	8	1	1	rational	weight_192.json
192	192	3	44	5	462	1	9	1	1	rational	weight_192.json
192	192	3	44	5	462	1	10	1	1	rational	weight_192.json
192	192	3	44	5	462	1	11	1	1	rational	weight_192.json
192	192	3	428	5	462	1	12	1	1	rational	weight_192.json
192	192	3	428	5	462	1	13	1	1	rational	weight_192.json
192	192	3	44	5	462	1	14	1	1	rational	weight_192.json
192	192	3	428	5	462	1	15	1	1	rational	weight_192.json
192	192	3	428	5	462	1	16	1	1	rational	weight_192.json
194	194	3	132	5	262	1	1	1	1	rational	weight_194.json
194	194	3	260	5	262	1	2	1	1	rational	weight_194.json
194	194	3	260	5	262	1	3	1	1	rational	weight_194.json
194	194	3	132	5	262	1	4	1	1	rational	weight_194.json
194	194	3	132	5	262	1	5	1	1	rational	weight_194.json
194	194	3	132	5	262	1	6	1	1	rational	weight_194.json
194	194	3	260	5	262	1	7	1	1	rational	weight_194.json
194	194	3	132	5	262	1	8	1	1	rational	weight_194.json
194	194	3	132	5	262	1	9	1	1	rational	weight_194.json
194	194	3	260	5	262	1	10	1	1	rational	weight_194.json
194	194	3	260	5	262	1	11	1	1	rational	weight_194.json
194	194	3	260	5	262	1	12	1	1	rational	weight_194.json
194	194	3	132	5	262	1	13	1	1	rational	weight_194.json
194	194	3	260	5	262	1	14	1	1	rational	weight_194.json
194	194	3	132	5	262	1	15	1	1	rational	weight_194.json
196	196	3	284	5	382	1	1	2	1	rational	weight_196.json
196	196	3	284	5	382	1	2	1	1	rational	weight_196.json
196	196	3	284	5	382	1	3	1	1	rational	weight_196.json
196	196	3	284	5	382	1	4	1	2	rational	weight_196.json
196	196	3	28	5	382	1	5	1	2	rational	weight_196.json
196	196	3	284	5	382	1	6	1	2	rational	weight_196.json
196	196	3	28	5	382	1	7	1	2	rational	weight_196.json
196	196	3	28	5	382	1	8	1	2	rational	weight_196.json
196	196	3	28	5	382	1	9	1	2	rational	weight_196.json
198	198	3	244	5	310	1	1	1	1	rational	weight_198.json
198	198	3	244	5	310	1	2	1	1	rational	weight_198.json
198	198	3	500	5	310	1	3	1	1	rational	weight_198.json
198	198	3	244	5	310	1	4	1	1	rational	weight_198.json
198	198	3	244	5	310	1	5	1	1	rational	weight_198.json
198	198	3	500	5	310	1	6	1	1	rational	weight_198.json
198	198	3	500	5	310	1	7	1	1	rational	weight_198.json
198	198	3	500	5	310	1	8	1	1	rational	weight_198.json
198	198	3	244	5	310	1	9	1	1	rational	weight_198.json
198	198	3	500	5	310	1	10	1	1	rational	weight_198.json
198	198	3	244	5	310	1	11	1	1	rational	weight_198.json
198	198	3	244	5	310	1	12	1	1	rational	weight_198.json
198	198	3	244	5	310	1	13	1	1	rational	weight_198.json
198	198	3	500	5	310	1	14	1	1	rational	weight_198.json
198	198	3	500	5	310	1	15	1	2	rational	weight_198.json
200	200	3	396	5	46	1	1	1	1	rational	weight_200.json
200	200	3	396	5	46	1	2	1	1	rational	weight_200.json
200	200	3	268	5	46	1	3	1	1	rational	weight_200.json
200	200	3	396	5	46	1	4	1	1	rational	weight_200.json
200	200	3	268	5	46	1	5	1	1	rational	weight_200.json
200	200	3	396	5	46	1	6	1	1	rational	weight_200.json
200	200	3	396	5	46	1	7	1	1	rational	weight_200.json
200	200	3	268	5	46	1	8	1	1	rational	weight_200.json
200	200	3	268	5	46	1	9	1	1	rational	weight_200.json
200	200	3	268	5	46	1	10	1	1	rational	weight_200.json
200	200	3	396	5	46	1	11	1	1	rational	weight_200.json
200	200	3	268	5	46	1	12	1	1	rational	weight_200.json
200	200	3	268	5	46	1	13	1	1	rational	weight_200.json
200	200	3	396	5	46	1	14	1	1	rational	weight_200.json
200	200	3	268	5	46	1	15	1	1	rational	weight_200.json
200	200	3	396	5	46	1	16	1	1	rational	weight_200.json
202	202	3	484	5	102	1	1	1	1	rational	weight_202.json
202	202	3	484	5	102	1	2	1	1	rational	weight_202.json
202	202	3	484	5	102	1	3	1	1	rational	weight_202.json
202	202	3	484	5	102	1	4	1	1	rational	weight_202.json
202	202	3	484	5	102	1	5	1	1	rational	weight_202.json
202	202	3	100	5	102	1	6	1	1	rational	weight_202.json
202	202	3	100	5	102	1	7	1	1	rational	weight_202.json
202	202	3	100	5	102	1	8	1	1	rational	weight_202.json
202	202	3	484	5	102	1	9	1	1	rational	weight_202.json
202	202	3	100	5	102	1	10	1	1	rational	weight_202.json
202	202	3	100	5	102	1	11	1	1	rational	weight_202.json
202	202	3	100	5	102	1	12	1	1	rational	weight_202.json
202	202	3	484	5	102	1	13	1	1	rational	weight_202.json
202	202	3	100	5	102	1	14	1	1	rational	weight_202.json
202	202	3	100	5	102	1	15	1	1	rational	weight_202.json
202	202	3	484	5	102	1	16	1	1	rational	weight_202.json
204	204	3	508	5	478	1	1	1	1	rational	weight_204.json
204	204	3	252	5	478	1	2	1	1	rational	weight_204.json
204	204	3	508	5	478	1	3	1	1	rational	weight_204.json
204	204	3	508	5	478	1	4	1	1	rational	weight_204.json
204	204	3	252	5	478	1	5	1	1	rational	weight_204.json
204	204	3	252	5	478	1	6	1	1	rational	weight_204.json
204	204	3	252	5	478	1	7	1	1	rational	weight_204.json
204	204	3	508	5	478	1	8	1	1	rational	weight_204.json
204	204	3	252	5	478	1	9	1	1	rational	weight_204.json
204	204	3	252	5	478	1	10	1	1	rational	weight_204.json
204	204	3	508	5	478	1	11	1	1	rational	weight_204.json
204	204	3	508	5	478	1	12	1	1	rational	weight_204.json
204	204	3	508	5	478	1	13	1	1	rational	weight_204.json
204	204	3	252	5	478	1	14	1	1	rational	weight_204.json
204	204	3	252	5	478	1	15	1	1	rational	weight_204.json
204	204	3	508	5	478	1	16	1	2	rational	weight_204.json
206	206	3	468	5	150	1	1	2	1	rational	weight_206.json
206	206	3	468	5	150	1	2	2	1	rational	weight_206.json
206	206	3	212	5	150	1	3	1	1	rational	weight_206.json
206	206	3	212	5	150	1	4	1	1	rational	weight_206.json
206	206	3	212	5	150	1	5	1	1	rational	weight_206.json
206	206	3	212	5	150	1	6	1	1	rational	weight_206.json
206	206	3	468	5	150	1	7	1	1	rational	weight_206.json
206	206	3	212	5	150	1	8	1	1	rational	weight_206.json
206	206	3	212	5	150	1	9	1	1	rational	weight_206.json
206	206	3	468	5	150	1	10	1	1	rational	weight_206.json
206	206	3	212	5	150	1	11	1	1	rational	weight_206.json
206	206	3	212	5	150	1	12	1	1	rational	weight_206.json
206	206	3	468	5	150	1	13	1	2	rational	weight_206.json
208	208	3	492	5	142	1	1	1	1	rational	weight_208.json
208	208	3	492	5	142	1	2	1	1	rational	weight_208.json
208	208	3	364	5	142	1	3	1	1	rational	weight_208.json
208	208	3	492	5	142	1	4	1	1	rational	weight_208.json
208	208	3	492	5	142	1	5	1	1	rational	weight_208.json
208	208	3	492	5	142	1	6	1	1	rational	weight_208.json
208	208	3	364	5	142	1	7	1	1	rational	weight_208.json
208	208	3	364	5	142	1	8	1	1	rational	weight_208.json
208	208	3	364	5	142	1	9	1	1	rational	weight_208.json
208	208	3	492	5	142	1	10	1	1	rational	weight_208.json
208	208	3	364	5	142	1	11	1	1	rational	weight_208.json
208	208	3	492	5	142	1	12	1	1	rational	weight_208.json
208	208	3	364	5	142	1	13	1	1	rational	weight_208.json
208	208	3	492	5	142	1	14	1	1	rational	weight_208.json
208	208	3	364	5	142	1	15	1	1	rational	weight_208.json
208	208	3	364	5	142	1	16	1	1	rational	weight_208.json
208	208	3	492	5	142	1	17	1	1	rational	weight_208.json
210	210	3	196	5	454	1	1	1	1	rational	weight_210.json
210	210	3	68	5	454	1	2	1	1	rational	weight_210.json
210	210	3	196	5	454	1	3	1	1	rational	weight_210.json
210	210	3	68	5	454	1	4	1	1	rational	weight_210.json
210	210	3	68	5	454	1	5	1	1	rational	weight_210.json
210	210	3	68	5	454	1	6	1	1	rational	weight_210.json
210	210	3	196	5	454	1	7	1	1	rational	weight_210.json
210	210	3	196	5	454	1	8	1	1	rational	weight_210.json
210	210	3	196	5	454	1	9	1	1	rational	weight_210.json
210	210	3	68	5	454	1	10	1	1	rational	weight_210.json
210	210	3	196	5	454	1	11	1	1	rational	weight_210.json
210	210	3	196	5	454	1	12	1	1	rational	weight_210.json
210	210	3	68	5	454	1	13	1	1	rational	weight_210.json
210	210	3	68	5	454	1	14	1	1	rational	weight_210.json
210	210	3	68	5	454	1	15	1	1	rational	weight_210.json
210	210	3	196	5	454	1	16	1	1	rational	weight_210.json
210	210	3	68	5	454	1	17	1	1	rational	weight_210.json
212	212	3	220	5	62	1	1	1	1	rational	weight_212.json
212	212	3	476	5	62	1	2	1	1	rational	weight_212.json
212	212	3	220	5	62	1	3	1	1	rational	weight_212.json
212	212	3	220	5	62	1	4	1	1	rational	weight_212.json
212	212	3	476	5	62	1	5	1	1	rational	weight_212.json
212	212	3	220	5	62	1	6	1	1	rational	weight_212.json
212	212	3	476	5	62	1	7	2	1	rational	weight_212.json
212	212	3	476	5	62	1	8	2	1	rational	weight_212.json
212	212	3	220	5	62	1	9	1	1	rational	weight_212.json
212	212	3	220	5	62	1	10	1	1	rational	weight_212.json
212	212	3	220	5	62	1	11	1	1	rational	weight_212.json
212	212	3	220	5	62	1	12	1	1	rational	weight_212.json
212	212	3	220	5	62	1	13	1	1	rational	weight_212.json
212	212	3	476	5	62	1	14	1	2	rational	weight_212.json
214	214	3	436	5	502	1	1	1	1	rational	weight_214.json
214	214	3	180	5	502	1	2	1	1	rational	weight_214.json
214	214	3	436	5	502	1	3	1	1	rational	weight_214.json
214	214	3	436	5	502	1	4	1	1	rational	weight_214.json
214	214	3	436	5	502	1	5	1	1	rational	weight_214.json
214	214	3	436	5	502	1	6	1	1	rational	weight_214.json
214	214	3	436	5	502	1	7	1	1	rational	weight_214.json
214	214	3	180	5	502	1	8	2	1	rational	weight_214.json
214	214	3	180	5	502	1	9	1	1	rational	weight_214.json
214	214	3	180	5	502	1	10	1	1	rational	weight_214.json
214	214	3	436	5	502	1	11	1	1	rational	weight_214.json
214	214	3	180	5	502	1	12	1	1	rational	weight_214.json
214	214	3	436	5	502	1	13	1	1	rational	weight_214.json
214	214	3	436	5	502	1	14	1	1	rational	weight_214.json
214	214	3	180	5	502	1	15	1	2	rational	weight_214.json
216	216	3	332	5	238	1	1	1	1	rational	weight_216.json
216	216	3	332	5	238	1	2	1	1	rational	weight_216.json
216	216	3	332	5	238	1	3	1	1	rational	weight_216.json
216	216	3	332	5	238	1	4	1	1	rational	weight_216.json
216	216	3	204	5	238	1	5	1	1	rational	weight_216.json
216	216	3	332	5	238	1	6	1	1	rational	weight_216.json
216	216	3	332	5	238	1	7	1	1	rational	weight_216.json
216	216	3	204	5	238	1	8	1	1	rational	weight_216.json
216	216	3	332	5	238	1	9	1	1	rational	weight_216.json
216	216	3	204	5	238	1	10	1	1	rational	weight_216.json
216	216	3	204	5	238	1	11	1	1	rational	weight_216.json
216	216	3	204	5	238	1	12	1	1	rational	weight_216.json
216	216	3	204	5	238	1	13	1	1	rational	weight_216.json
216	216	3	204	5	238	1	14	1	1	rational	weight_216.json
216	216	3	332	5	238	1	15	1	1	rational	weight_216.json
216	216	3	204	5	238	1	16	1	1	rational	weight_216.json
216	216	3	204	5	238	1	17	1	1	rational	weight_216.json
216	216	3	332	5	238	1	18	1	1	rational	weight_216.json
218	218	3	36	5	294	1	1	1	1	rational	weight_218.json
218	218	3	36	5	294	1	2	1	1	rational	weight_218.json
218	218	3	420	5	294	1	3	1	1	rational	weight_218.json
218	218	3	420	5	294	1	4	1	1	rational	weight_218.json
218	218	3	36	5	294	1	5	1	1	rational	weight_218.json
218	218	3	36	5	294	1	6	1	1	rational	weight_218.json
218	218	3	36	5	294	1	7	1	1	rational	weight_218.json
218	218	3	420	5	294	1	8	1	1	rational	weight_218.json
218	218	3	420	5	294	1	9	1	1	rational	weight_218.json
218	218	3	36	5	294	1	10	1	1	rational	weight_218.json
218	218	3	36	5	294	1	11	1	1	rational	weight_218.json
218	218	3	420	5	294	1	12	1	1	rational	weight_218.json
218	218	3	420	5	294	1	13	1	1	rational	weight_218.json
218	218	3	36	5	294	1	14	1	1	rational	weight_218.json
218	218	3	36	5	294	1	15	1	1	rational	weight_218.json
218	218	3	420	5	294	1	16	1	2	rational	weight_218.json
220	220	3	444	5	158	1	1	1	1	rational	weight_220.json
220	220	3	188	5	158	1	2	2	1	rational	weight_220.json
220	220	3	188	5	158	1	3	1	1	rational	weight_220.json
220	220	3	444	5	158	1	4	1	1	rational	weight_220.json
220	220	3	188	5	158	1	5	1	1	rational	weight_220.json
220	220	3	444	5	158	1	6	1	1	rational	weight_220.json
220	220	3	444	5	158	1	7	1	1	rational	weight_220.json
220	220	3	444	5	158	1	8	1	1	rational	weight_220.json
220	220	3	444	5	158	1	9	1	1	rational	weight_220.json
220	220	3	444	5	158	1	10	1	1	rational	weight_220.json
220	220	3	444	5	158	1	11	1	1	rational	weight_220.json
220	220	3	444	5	158	1	12	1	1	rational	weight_220.json
220	220	3	188	5	158	1	13	1	1	rational	weight_220.json
220	220	3	444	5	158	1	14	1	1	rational	weight_220.json
220	220	3	188	5	158	1	15	1	1	rational	weight_220.json
220	220	3	188	5	158	1	16	1	2	rational	weight_220.json
222	222	3	148	5	342	1	1	2	1	rational	weight_222.json
222	222	3	148	5	342	1	2	1	1	rational	weight_222.json
222	222	3	148	5	342	1	3	1	1	rational	weight_222.json
222	222	3	148	5	342	1	4	1	1	rational	weight_222.json
222	222	3	148	5	342	1	5	1	1	rational	weight_222.json
222	222	3	404	5	342	1	6	1	2	rational	weight_222.json
222	222	3	148	5	342	1	7	1	2	rational	weight_222.json
222	222	3	404	5	342	1	8	1	2	rational	weight_222.json
222	222	3	404	5	342	1	9	1	2	rational	weight_222.json
222	222	3	404	5	342	1	10	1	2	rational	weight_222.json
222	222	3	404	5	342	1	11	1	2	rational	weight_222.json
224	224	3	428	5	334	1	1	1	1	rational	weight_224.json
224	224	3	300	5	334	1	2	1	1	rational	weight_224.json
224	224	3	428	5	334	1	3	1	1	rational	weight_224.json
224	224	3	428	5	334	1	4	1	1	rational	weight_224.json
224	224	3	300	5	334	1	5	1	1	rational	weight_224.json
224	224	3	300	5	334	1	6	1	1	rational	weight_224.json
224	224	3	300	5	334	1	7	1	1	rational	weight_224.json
224	224	3	300	5	334	1	8	1	1	rational	weight_224.json
224	224	3	300	5	334	1	9	1	1	rational	weight_224.json
224	224	3	428	5	334	1	10	1	1	rational	weight_224.json
224	224	3	428	5	334	1	11	1	1	rational	weight_224.json
224	224	3	300	5	334	1	12	1	1	rational	weight_224.json
224	224	3	428	5	334	1	13	1	1	rational	weight_224.json
224	224	3	300	5	334	1	14	1	1	rational	weight_224.json
224	224	3	300	5	334	1	15	1	1	rational	weight_224.json
224	224	3	428	5	334	1	16	1	1	rational	weight_224.json
224	224	3	428	5	334	1	17	1	2	rational	weight_224.json
226	226	3	132	5	134	1	1	1	1	rational	weight_226.json
226	226	3	132	5	134	1	2	1	1	rational	weight_226.json
226	226	3	4	5	134	1	3	1	1	rational	weight_226.json
226	226	3	4	5	134	1	4	1	1	rational	weight_226.json
226	226	3	4	5	134	1	5	1	1	rational	weight_226.json
226	226	3	132	5	134	1	6	1	1	rational	weight_226.json
226	226	3	4	5	134	1	7	1	1	rational	weight_226.json
226	226	3	132	5	134	1	8	1	1	rational	weight_226.json
226	226	3	132	5	134	1	9	1	1	rational	weight_226.json
226	226	3	4	5	134	1	10	1	1	rational	weight_226.json
226	226	3	132	5	134	1	11	1	1	rational	weight_226.json
226	226	3	4	5	134	1	12	1	1	rational	weight_226.json
226	226	3	132	5	134	1	13	1	1	rational	weight_226.json
226	226	3	4	5	134	1	14	1	1	rational	weight_226.json
226	226	3	132	5	134	1	15	1	1	rational	weight_226.json
226	226	3	132	5	134	1	16	1	1	rational	weight_226.json
226	226	3	4	5	134	1	17	1	2	rational	weight_226.json
228	228	3	156	5	254	1	1	1	1	rational	weight_228.json
228	228	3	156	5	254	1	2	1	1	rational	weight_228.json
228	228	3	156	5	254	1	3	1	1	rational	weight_228.json
228	228	3	156	5	254	1	4	2	1	rational	weight_228.json
228	228	3	156	5	254	1	5	1	1	rational	weight_228.json
228	228	3	156	5	254	1	6	1	1	rational	weight_228.json
228	228	3	156	5	254	1	7	1	2	rational	weight_228.json
228	228	3	412	5	254	1	8	1	2	rational	weight_228.json
228	228	3	412	5	254	1	9	1	2	rational	weight_228.json
228	228	3	412	5	254	1	10	1	2	rational	weight_228.json
228	228	3	412	5	254	1	11	1	2	rational	weight_228.json
228	228	3	412	5	254	1	12	1	2	rational	weight_228.json
230	230	3	116	5	182	1	1	1	1	rational	weight_230.json
230	230	3	116	5	182	1	2	1	1	rational	weight_230.json
230	230	3	372	5	182	1	3	1	1	rational	weight_230.json
230	230	3	116	5	182	1	4	1	1	rational	weight_230.json
230	230	3	116	5	182	1	5	1	1	rational	weight_230.json
230	230	3	372	5	182	1	6	2	1	rational	weight_230.json
230	230	3	372	5	182	1	7	1	1	rational	weight_230.json
230	230	3	116	5	182	1	8	1	1	rational	weight_230.json
230	230	3	372	5	182	1	9	1	1	rational	weight_230.json
230	230	3	116	5	182	1	10	1	1	rational	weight_230.json
230	230	3	116	5	182	1	11	1	1	rational	weight_230.json
230	230	3	372	5	182	1	12	1	1	rational	weight_230.json
230	230	3	116	5	182	1	13	1	1	rational	weight_230.json
